path,ext,size_bytes,mtime,referenced,action,action_reason
paper_draft/conclusion.md,.md,3034,1780403745,True,keep_referenced,basename 'conclusion.md' appears in repo text
paper_draft/correctness.md,.md,9068,1780403543,True,keep_referenced,basename 'correctness.md' appears in repo text
paper_draft/design.md,.md,13555,1780403491,True,keep_referenced,basename 'design.md' appears in repo text
paper_draft/evaluation.md,.md,11271,1780403650,True,keep_referenced,basename 'evaluation.md' appears in repo text
paper_draft/evaluation_sufficiency_review.md,.md,3662,1780468828,True,keep_referenced,basename 'evaluation_sufficiency_review.md' appears in repo text
paper_draft/figures.md,.md,6168,1780403815,True,keep_referenced,basename 'figures.md' appears in repo text
paper_draft/introduction.md,.md,7830,1780403332,True,keep_referenced,basename 'introduction.md' appears in repo text
paper_draft/latex/BUILD.md,.md,4310,1780406050,True,keep_referenced,basename 'BUILD.md' appears in repo text
paper_draft/latex/compile_notes.md,.md,5663,1780406087,True,keep_referenced,basename 'compile_notes.md' appears in repo text
paper_draft/latex/figures/boundary_call_reduction.png,.png,27778,1780405351,True,keep_referenced,basename 'boundary_call_reduction.png' appears in repo text
paper_draft/latex/figures/correctness_error_summary.png,.png,50838,1780405351,True,keep_referenced,basename 'correctness_error_summary.png' appears in repo text
paper_draft/latex/figures/fig_dense_sandwich.tex,.tex,1761,1780405989,True,keep_referenced,basename 'fig_dense_sandwich.tex' appears in repo text
paper_draft/latex/figures/fig_lora_training.tex,.tex,2902,1780406010,True,keep_referenced,basename 'fig_lora_training.tex' appears in repo text
paper_draft/latex/figures/fig_nonlinear_island.tex,.tex,1979,1780405974,True,keep_referenced,basename 'fig_nonlinear_island.tex' appears in repo text
paper_draft/latex/figures/fig_right_masked_decode.tex,.tex,2510,1780405958,True,keep_referenced,basename 'fig_right_masked_decode.tex' appears in repo text
paper_draft/latex/figures/fig_system_overview.tex,.tex,2780,1780405937,True,keep_referenced,basename 'fig_system_overview.tex' appears in repo text
paper_draft/latex/figures/lora_training_errors.png,.png,57965,1780405351,True,keep_referenced,basename 'lora_training_errors.png' appears in repo text
paper_draft/latex/figures/measured_runtime_summary.png,.png,29781,1780405351,True,keep_referenced,basename 'measured_runtime_summary.png' appears in repo text
paper_draft/latex/figures/rank_inference_risk.png,.png,38905,1780405351,True,keep_referenced,basename 'rank_inference_risk.png' appears in repo text
paper_draft/latex/figures/security_risk_matrix.png,.png,62025,1780405351,True,keep_referenced,basename 'security_risk_matrix.png' appears in repo text
paper_draft/latex/figures/timing_proxy_before_after.png,.png,40523,1780405351,True,keep_referenced,basename 'timing_proxy_before_after.png' appears in repo text
paper_draft/latex/macros.tex,.tex,2660,1780405372,True,keep_referenced,basename 'macros.tex' appears in repo text
paper_draft/latex/main.tex,.tex,1398,1780405384,True,keep_referenced,basename 'main.tex' appears in repo text
paper_draft/latex/refs.bib,.bib,12973,1780405906,True,keep_referenced,basename 'refs.bib' appears in repo text
paper_draft/latex/sections/00_abstract.tex,.tex,3198,1780405410,True,keep_referenced,basename '00_abstract.tex' appears in repo text
paper_draft/latex/sections/01_introduction.tex,.tex,7711,1780405448,True,keep_referenced,basename '01_introduction.tex' appears in repo text
paper_draft/latex/sections/02_background.tex,.tex,5560,1780405478,True,keep_referenced,basename '02_background.tex' appears in repo text
paper_draft/latex/sections/03_system_and_threat_model.tex,.tex,5844,1780405510,True,keep_referenced,basename '03_system_and_threat_model.tex' appears in repo text
paper_draft/latex/sections/04_design.tex,.tex,12721,1780454872,True,keep_referenced,basename '04_design.tex' appears in repo text
paper_draft/latex/sections/05_correctness.tex,.tex,7037,1780405608,True,keep_referenced,basename '05_correctness.tex' appears in repo text
paper_draft/latex/sections/06_security_analysis.tex,.tex,7490,1780405646,True,keep_referenced,basename '06_security_analysis.tex' appears in repo text
paper_draft/latex/sections/07_evaluation.tex,.tex,21627,1780454849,True,keep_referenced,basename '07_evaluation.tex' appears in repo text
paper_draft/latex/sections/08_limitations.tex,.tex,5764,1780454899,True,keep_referenced,basename '08_limitations.tex' appears in repo text
paper_draft/latex/sections/09_related_work.tex,.tex,5776,1780405751,True,keep_referenced,basename '09_related_work.tex' appears in repo text
paper_draft/latex/sections/10_conclusion.tex,.tex,2582,1780405765,True,keep_referenced,basename '10_conclusion.tex' appears in repo text
paper_draft/latex/sections/a_notation.tex,.tex,2758,1780405789,True,keep_referenced,basename 'a_notation.tex' appears in repo text
paper_draft/latex/sections/b_claims_mapping.tex,.tex,6220,1780454921,True,keep_referenced,basename 'b_claims_mapping.tex' appears in repo text
paper_draft/latex/tables/ablation_summary.tex,.tex,2815,1780452061,True,keep_referenced,basename 'ablation_summary.tex' appears in repo text
paper_draft/latex/tables/baseline_comparison_summary.tex,.tex,1950,1780452061,True,keep_referenced,basename 'baseline_comparison_summary.tex' appears in repo text
paper_draft/latex/tables/correctness_summary.tex,.tex,3859,1780405351,True,keep_referenced,basename 'correctness_summary.tex' appears in repo text
paper_draft/latex/tables/cpu_runtime_completion.tex,.tex,17685,1780452061,True,keep_referenced,basename 'cpu_runtime_completion.tex' appears in repo text
paper_draft/latex/tables/direct_prior_work_comparison.tex,.tex,5323,1780454815,True,keep_referenced,basename 'direct_prior_work_comparison.tex' appears in repo text
paper_draft/latex/tables/lora_training_summary.tex,.tex,2912,1780405351,True,keep_referenced,basename 'lora_training_summary.tex' appears in repo text
paper_draft/latex/tables/measured_runtime.tex,.tex,2318,1780405351,True,keep_referenced,basename 'measured_runtime.tex' appears in repo text
paper_draft/latex/tables/ours_runtime_api_validation.tex,.tex,2508,1780454815,True,keep_referenced,basename 'ours_runtime_api_validation.tex' appears in repo text
paper_draft/latex/tables/paper_claims_audit.tex,.tex,6109,1780405351,True,keep_referenced,basename 'paper_claims_audit.tex' appears in repo text
paper_draft/latex/tables/security_proxy_summary.tex,.tex,4647,1780405351,True,keep_referenced,basename 'security_proxy_summary.tex' appears in repo text
paper_draft/latex/tables/stability_summary.tex,.tex,1252,1780452061,True,keep_referenced,basename 'stability_summary.tex' appears in repo text
paper_draft/latex/tables/toy_task_summary.tex,.tex,1030,1780452061,True,keep_referenced,basename 'toy_task_summary.tex' appears in repo text
paper_draft/latex/tables/workload_summary.tex,.tex,1595,1780405351,True,keep_referenced,basename 'workload_summary.tex' appears in repo text
paper_draft/latex/unsafe_wording_check.md,.md,5406,1780406124,True,keep_referenced,basename 'unsafe_wording_check.md' appears in repo text
paper_draft/limitations.md,.md,5917,1780403685,True,keep_referenced,basename 'limitations.md' appears in repo text
paper_draft/main.md,.md,3350,1780403885,True,keep_referenced,basename 'main.md' appears in repo text
paper_draft/notation.md,.md,3641,1780403267,True,keep_referenced,basename 'notation.md' appears in repo text
paper_draft/novelty_positioning_review.md,.md,3676,1780468828,True,keep_referenced,basename 'novelty_positioning_review.md' appears in repo text
paper_draft/related_work.md,.md,6659,1780403726,True,keep_referenced,basename 'related_work.md' appears in repo text
paper_draft/reviewer_risk_audit.csv,.csv,20477,1780468828,True,keep_referenced,basename 'reviewer_risk_audit.csv' appears in repo text
paper_draft/reviewer_risk_audit.json,.json,65665,1780468828,True,keep_referenced,basename 'reviewer_risk_audit.json' appears in repo text
paper_draft/reviewer_risk_audit.md,.md,45040,1780468828,True,keep_referenced,basename 'reviewer_risk_audit.md' appears in repo text
paper_draft/revision_plan.md,.md,11938,1780468828,True,keep_referenced,basename 'revision_plan.md' appears in repo text
paper_draft/security_analysis.md,.md,8443,1780403589,True,keep_referenced,basename 'security_analysis.md' appears in repo text
paper_draft/system_and_threat_model.md,.md,5584,1780403399,True,keep_referenced,basename 'system_and_threat_model.md' appears in repo text
paper_draft/tables.md,.md,4066,1780403778,True,keep_referenced,basename 'tables.md' appears in repo text
paper_draft/threat_model_review.md,.md,4168,1780468828,True,keep_referenced,basename 'threat_model_review.md' appears in repo text
paper_draft/unsafe_wording_review.md,.md,19680,1780468828,True,keep_referenced,basename 'unsafe_wording_review.md' appears in repo text
paper_results/csv/ablation_summary.csv,.csv,2181,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/artifact_inventory.csv,.csv,8181,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/baseline_comparison_summary.csv,.csv,1408,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/correctness_summary.csv,.csv,3046,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/cpu_runtime_completion.csv,.csv,14673,1780467391,True,keep_referenced,basename 'cpu_runtime_completion.csv' appears in repo text
paper_results/csv/direct_prior_work_comparison.csv,.csv,5345,1780467391,True,keep_referenced,basename 'direct_prior_work_comparison.csv' appears in repo text
paper_results/csv/limitations_summary.csv,.csv,58190,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/lora_training_summary.csv,.csv,2226,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/measured_runtime.csv,.csv,1716,1780467391,True,keep_referenced,basename 'measured_runtime.csv' appears in repo text
paper_results/csv/ours_runtime_api_validation.csv,.csv,1946,1780467391,True,keep_referenced,basename 'ours_runtime_api_validation.csv' appears in repo text
paper_results/csv/security_proxy_summary.csv,.csv,3960,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/stability_summary.csv,.csv,858,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/toy_task_summary.csv,.csv,660,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/csv/workload_summary.csv,.csv,1133,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/figures/boundary_call_reduction.png,.png,27778,1780467391,True,keep_referenced,basename 'boundary_call_reduction.png' appears in repo text
paper_results/figures/correctness_error_summary.png,.png,50838,1780467391,True,keep_referenced,basename 'correctness_error_summary.png' appears in repo text
paper_results/figures/lora_training_errors.png,.png,57965,1780467391,True,keep_referenced,basename 'lora_training_errors.png' appears in repo text
paper_results/figures/measured_runtime_summary.png,.png,29787,1780467391,True,keep_referenced,basename 'measured_runtime_summary.png' appears in repo text
paper_results/figures/rank_inference_risk.png,.png,38905,1780467391,True,keep_referenced,basename 'rank_inference_risk.png' appears in repo text
paper_results/figures/security_risk_matrix.png,.png,62025,1780467391,True,keep_referenced,basename 'security_risk_matrix.png' appears in repo text
paper_results/figures/timing_proxy_before_after.png,.png,40523,1780467391,True,keep_referenced,basename 'timing_proxy_before_after.png' appears in repo text
paper_results/json/artifact_inventory.json,.json,195866,1780467391,True,keep_referenced,basename 'artifact_inventory.json' appears in repo text
paper_results/json/measured_runtime.json,.json,5446,1780467391,True,keep_referenced,basename 'measured_runtime.json' appears in repo text
paper_results/json/paper_claims_audit.json,.json,13292,1780467391,True,keep_referenced,basename 'paper_claims_audit.json' appears in repo text
paper_results/latex/ablation_summary.tex,.tex,2815,1780467391,True,keep_referenced,basename 'ablation_summary.tex' appears in repo text
paper_results/latex/artifact_inventory.tex,.tex,5995,1780467391,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
paper_results/latex/baseline_comparison_summary.tex,.tex,1950,1780467391,True,keep_referenced,basename 'baseline_comparison_summary.tex' appears in repo text
paper_results/latex/correctness_summary.tex,.tex,3859,1780467391,True,keep_referenced,basename 'correctness_summary.tex' appears in repo text
paper_results/latex/cpu_runtime_completion.tex,.tex,17685,1780467391,True,keep_referenced,basename 'cpu_runtime_completion.tex' appears in repo text
paper_results/latex/direct_prior_work_comparison.tex,.tex,5323,1780467391,True,keep_referenced,basename 'direct_prior_work_comparison.tex' appears in repo text
paper_results/latex/limitations_summary.tex,.tex,54275,1780467391,True,keep_referenced,path 'paper_results/latex/limitations_summary.tex' appears in repo text
paper_results/latex/lora_training_summary.tex,.tex,2912,1780467391,True,keep_referenced,basename 'lora_training_summary.tex' appears in repo text
paper_results/latex/measured_runtime.tex,.tex,2317,1780467391,True,keep_referenced,basename 'measured_runtime.tex' appears in repo text
paper_results/latex/ours_runtime_api_validation.tex,.tex,2508,1780467391,True,keep_referenced,basename 'ours_runtime_api_validation.tex' appears in repo text
paper_results/latex/paper_claims_audit.tex,.tex,6109,1780467391,True,keep_referenced,basename 'paper_claims_audit.tex' appears in repo text
paper_results/latex/security_proxy_summary.tex,.tex,4647,1780467391,True,keep_referenced,basename 'security_proxy_summary.tex' appears in repo text
paper_results/latex/stability_summary.tex,.tex,1252,1780467391,True,keep_referenced,basename 'stability_summary.tex' appears in repo text
paper_results/latex/toy_task_summary.tex,.tex,1030,1780467391,True,keep_referenced,basename 'toy_task_summary.tex' appears in repo text
paper_results/latex/workload_summary.tex,.tex,1595,1780467391,True,keep_referenced,basename 'workload_summary.tex' appears in repo text
paper_results/markdown/ablation_summary.md,.md,2546,1780467391,True,keep_referenced,path 'paper_results/markdown/ablation_summary.md' appears in repo text
paper_results/markdown/artifact_inventory.md,.md,6611,1780467391,True,keep_referenced,path 'paper_results/markdown/artifact_inventory.md' appears in repo text
paper_results/markdown/baseline_comparison_summary.md,.md,1723,1780467391,True,keep_referenced,path 'paper_results/markdown/baseline_comparison_summary.md' appears in repo text
paper_results/markdown/correctness_summary.md,.md,3515,1780467391,True,keep_referenced,path 'paper_results/markdown/correctness_summary.md' appears in repo text
paper_results/markdown/cpu_runtime_completion.md,.md,17192,1780467391,True,keep_referenced,basename 'cpu_runtime_completion.md' appears in repo text
paper_results/markdown/direct_prior_work_comparison.md,.md,5585,1780467391,True,keep_referenced,basename 'direct_prior_work_comparison.md' appears in repo text
paper_results/markdown/limitations_summary.md,.md,59742,1780467391,True,keep_referenced,path 'paper_results/markdown/limitations_summary.md' appears in repo text
paper_results/markdown/lora_training_summary.md,.md,2653,1780467391,True,keep_referenced,path 'paper_results/markdown/lora_training_summary.md' appears in repo text
paper_results/markdown/measured_runtime.md,.md,2845,1780467391,True,keep_referenced,basename 'measured_runtime.md' appears in repo text
paper_results/markdown/ours_runtime_api_validation.md,.md,2264,1780467391,True,keep_referenced,basename 'ours_runtime_api_validation.md' appears in repo text
paper_results/markdown/paper_claims_audit.md,.md,12367,1780467391,True,keep_referenced,basename 'paper_claims_audit.md' appears in repo text
paper_results/markdown/security_claims_table.md,.md,7768,1780989562,True,keep_referenced,path 'paper_results/markdown/security_claims_table.md' appears in repo text
paper_results/markdown/security_proxy_summary.md,.md,4340,1780467391,True,keep_referenced,basename 'security_proxy_summary.md' appears in repo text
paper_results/markdown/stability_summary.md,.md,1071,1780467391,True,keep_referenced,path 'paper_results/markdown/stability_summary.md' appears in repo text
paper_results/markdown/toy_task_summary.md,.md,853,1780467391,True,keep_referenced,path 'paper_results/markdown/toy_task_summary.md' appears in repo text
paper_results/markdown/workload_summary.md,.md,1394,1780467391,True,keep_referenced,path 'paper_results/markdown/workload_summary.md' appears in repo text
paper_results/summary.md,.md,5825,1780467391,True,keep_referenced,basename 'summary.md' appears in repo text
pyproject.toml,.toml,655,1779949910,True,keep_referenced,path 'pyproject.toml' appears in repo text
scripts/apply_repository_cleanup_allowlist.py,.py,8492,1780998826,True,keep_referenced,basename 'apply_repository_cleanup_allowlist.py' appears in repo text
scripts/audit_repository_cleanup.py,.py,16088,1780998551,True,keep_referenced,basename 'audit_repository_cleanup.py' appears in repo text
scripts/clean_repository_low_risk.py,.py,3055,1780998751,True,keep_referenced,path 'scripts/clean_repository_low_risk.py' appears in repo text
scripts/inspect_hf_model.py,.py,2502,1779949948,True,keep_referenced,path 'scripts/inspect_hf_model.py' appears in repo text
scripts/run_adaptive_island_attacks.py,.py,14851,1780161353,True,keep_referenced,basename 'run_adaptive_island_attacks.py' appears in repo text
scripts/run_architecture_coverage.py,.py,14107,1780035644,True,keep_referenced,basename 'run_architecture_coverage.py' appears in repo text
scripts/run_attention_experiments.py,.py,10497,1780021189,True,keep_referenced,basename 'run_attention_experiments.py' appears in repo text
scripts/run_attention_privacy_modes.py,.py,1459,1780923748,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_cpu_only_paper_experiments.py,.py,3860,1780451721,True,keep_referenced,path 'scripts/run_cpu_only_paper_experiments.py' appears in repo text
scripts/run_cpu_runtime_completion.py,.py,1795,1780451691,True,keep_referenced,path 'scripts/run_cpu_runtime_completion.py' appears in repo text
scripts/run_cross_architecture_compatible_island_smoke.py,.py,18634,1780202042,True,keep_referenced,basename 'run_cross_architecture_compatible_island_smoke.py' appears in repo text
scripts/run_cross_architecture_summary.py,.py,60228,1780400946,True,keep_referenced,basename 'run_cross_architecture_summary.py' appears in repo text
scripts/run_cross_attention_experiments.py,.py,16434,1780041272,True,keep_referenced,basename 'run_cross_attention_experiments.py' appears in repo text
scripts/run_decoder_component_coverage_audit.py,.py,816,1780938640,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_direct_prior_work_comparison.py,.py,1915,1780454402,True,keep_referenced,path 'scripts/run_direct_prior_work_comparison.py' appears in repo text
scripts/run_encoder_attention_experiments.py,.py,13318,1780036769,True,keep_referenced,basename 'run_encoder_attention_experiments.py' appears in repo text
scripts/run_experiment_summary.py,.py,23545,1780019487,True,keep_referenced,basename 'run_experiment_summary.py' appears in repo text
scripts/run_generation_correctness.py,.py,4933,1779949533,True,keep_referenced,path 'scripts/run_generation_correctness.py' appears in repo text
scripts/run_generation_processor_coverage.py,.py,869,1780938518,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_gpt2_block_correctness.py,.py,4730,1779951803,True,keep_referenced,path 'scripts/run_gpt2_block_correctness.py' appears in repo text
scripts/run_gpt2_cache_correctness.py,.py,8612,1779955801,True,keep_referenced,path 'scripts/run_gpt2_cache_correctness.py' appears in repo text
scripts/run_gpt2_compatible_island_smoke.py,.py,9784,1780141741,True,keep_referenced,path 'scripts/run_gpt2_compatible_island_smoke.py' appears in repo text
scripts/run_gpt2_conv1d_mapping.py,.py,4774,1779950371,True,keep_referenced,path 'scripts/run_gpt2_conv1d_mapping.py' appears in repo text
scripts/run_gpt2_generation_correctness.py,.py,8519,1780018163,True,keep_referenced,path 'scripts/run_gpt2_generation_correctness.py' appears in repo text
scripts/run_gpt2_model_compatible_island_smoke.py,.py,15211,1780201906,True,keep_referenced,path 'scripts/run_gpt2_model_compatible_island_smoke.py' appears in repo text
scripts/run_gpt2_model_correctness.py,.py,4986,1779953676,True,keep_referenced,path 'scripts/run_gpt2_model_correctness.py' appears in repo text
scripts/run_hf_gpt2_smoke.py,.py,3125,1779949948,True,keep_referenced,path 'scripts/run_hf_gpt2_smoke.py' appears in repo text
scripts/run_integrity_spotcheck.py,.py,964,1780925836,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_kv_cache_correctness.py,.py,4906,1779949533,True,keep_referenced,path 'scripts/run_kv_cache_correctness.py' appears in repo text
scripts/run_lm_head_scalability.py,.py,734,1780925301,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_lookup_nonlinear_cost_proxy.py,.py,1294,1780987907,True,keep_referenced,basename 'run_lookup_nonlinear_cost_proxy.py' appears in repo text
scripts/run_lora_backward_experiments.py,.py,9192,1780337787,True,keep_referenced,basename 'run_lora_backward_experiments.py' appears in repo text
scripts/run_lora_correctness.py,.py,3787,1779947962,True,keep_referenced,path 'scripts/run_lora_correctness.py' appears in repo text
scripts/run_lora_gradient_security_proxy.py,.py,8632,1780337823,True,keep_referenced,basename 'run_lora_gradient_security_proxy.py' appears in repo text
scripts/run_lora_protocol_integration.py,.py,1011,1780925492,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_lora_rank_padding_experiments.py,.py,10826,1780365734,True,keep_referenced,basename 'run_lora_rank_padding_experiments.py' appears in repo text
scripts/run_lora_rank_security_proxy.py,.py,9172,1780365773,True,keep_referenced,basename 'run_lora_rank_security_proxy.py' appears in repo text
scripts/run_lora_security_proxy.py,.py,8605,1780325692,True,keep_referenced,basename 'run_lora_security_proxy.py' appears in repo text
scripts/run_lora_stronger_dummy_experiments.py,.py,10194,1780383085,True,keep_referenced,basename 'run_lora_stronger_dummy_experiments.py' appears in repo text
scripts/run_lora_stronger_dummy_security_proxy.py,.py,9429,1780383363,True,keep_referenced,basename 'run_lora_stronger_dummy_security_proxy.py' appears in repo text
scripts/run_lora_training_experiments.py,.py,9400,1780325625,True,keep_referenced,basename 'run_lora_training_experiments.py' appears in repo text
scripts/run_lora_training_timing_proxy.py,.py,8727,1780381231,True,keep_referenced,basename 'run_lora_training_timing_proxy.py' appears in repo text
scripts/run_masked_gradient_lora_training.py,.py,2721,1780986613,True,keep_referenced,basename 'run_masked_gradient_lora_training.py' appears in repo text
scripts/run_measured_runtime_evaluation.py,.py,2734,1780400505,True,keep_referenced,basename 'run_measured_runtime_evaluation.py' appears in repo text
scripts/run_modern_decoder_block_smoke.py,.py,13084,1780234561,True,keep_referenced,basename 'run_modern_decoder_block_smoke.py' appears in repo text
scripts/run_modern_decoder_generation_correctness.py,.py,2036,1780902967,True,keep_referenced,basename 'run_modern_decoder_generation_correctness.py' appears in repo text
scripts/run_modern_decoder_low_interaction_correctness.py,.py,2023,1780906154,True,keep_referenced,basename 'run_modern_decoder_low_interaction_correctness.py' appears in repo text
scripts/run_modern_decoder_model_smoke.py,.py,14467,1780282610,True,keep_referenced,basename 'run_modern_decoder_model_smoke.py' appears in repo text
scripts/run_modern_decoder_probe.py,.py,17268,1780201954,True,keep_referenced,basename 'run_modern_decoder_probe.py' appears in repo text
scripts/run_modern_decoder_rope_safe_low_interaction.py,.py,2219,1780908417,True,keep_referenced,basename 'run_modern_decoder_rope_safe_low_interaction.py' appears in repo text
scripts/run_multi_session_batching.py,.py,889,1780925732,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_multilayer_lora_security_proxy.py,.py,9487,1780380973,True,keep_referenced,basename 'run_multilayer_lora_security_proxy.py' appears in repo text
scripts/run_multilayer_lora_training_experiments.py,.py,11216,1780380692,True,keep_referenced,basename 'run_multilayer_lora_training_experiments.py' appears in repo text
scripts/run_nonlinear_island_experiments.py,.py,11980,1780202065,True,keep_referenced,basename 'run_nonlinear_island_experiments.py' appears in repo text
scripts/run_nonlinear_island_security.py,.py,14275,1780129839,True,keep_referenced,basename 'run_nonlinear_island_security.py' appears in repo text
scripts/run_norm_experiments.py,.py,13076,1780123088,True,keep_referenced,basename 'run_norm_experiments.py' appears in repo text
scripts/run_norm_granularity_low_interaction.py,.py,1882,1780921657,True,keep_referenced,basename 'run_norm_granularity_low_interaction.py' appears in repo text
scripts/run_ours_runtime_api_validation.py,.py,1769,1780454513,True,keep_referenced,path 'scripts/run_ours_runtime_api_validation.py' appears in repo text
scripts/run_paged_kv_abstraction.py,.py,937,1780925629,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_paper_ablation_study.py,.py,1792,1780451450,True,keep_referenced,path 'scripts/run_paper_ablation_study.py' appears in repo text
scripts/run_paper_artifact_consolidation.py,.py,2332,1780400386,True,keep_referenced,basename 'run_paper_artifact_consolidation.py' appears in repo text
scripts/run_paper_baseline_comparison.py,.py,1819,1780451353,True,keep_referenced,path 'scripts/run_paper_baseline_comparison.py' appears in repo text
scripts/run_paper_claims_audit.py,.py,1414,1780400606,True,keep_referenced,basename 'run_paper_claims_audit.py' appears in repo text
scripts/run_paper_claims_audit_v2.py,.py,822,1780926135,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_paper_cost_model.py,.py,975,1780926019,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_paper_experiment_suite.py,.py,977,1780926258,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_paper_results_all.py,.py,21742,1780454789,True,keep_referenced,path 'scripts/run_paper_results_all.py' appears in repo text
scripts/run_paper_stability_study.py,.py,1630,1780451555,True,keep_referenced,path 'scripts/run_paper_stability_study.py' appears in repo text
scripts/run_paper_toy_tasks.py,.py,2173,1780451236,True,keep_referenced,path 'scripts/run_paper_toy_tasks.py' appears in repo text
scripts/run_permutation_invariant_leakage.py,.py,1410,1780975803,True,keep_referenced,basename 'run_permutation_invariant_leakage.py' appears in repo text
scripts/run_precision_quantization_stability.py,.py,1269,1780938365,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_real_activation_attacks.py,.py,21371,1780242366,True,keep_referenced,basename 'run_real_activation_attacks.py' appears in repo text
scripts/run_real_token_activation_attacks.py,.py,25326,1780322998,True,keep_referenced,basename 'run_real_token_activation_attacks.py' appears in repo text
scripts/run_reviewer_risk_audit.py,.py,1664,1780468623,True,keep_referenced,path 'scripts/run_reviewer_risk_audit.py' appears in repo text
scripts/run_security_proxy_experiments.py,.py,12415,1780049855,True,keep_referenced,basename 'run_security_proxy_experiments.py' appears in repo text
scripts/run_sliding_window_attention.py,.py,1035,1780938199,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
scripts/run_static_correctness.py,.py,3437,1779947962,True,keep_referenced,path 'scripts/run_static_correctness.py' appears in repo text
scripts/run_stronger_attackers.py,.py,25928,1780323050,True,keep_referenced,basename 'run_stronger_attackers.py' appears in repo text
scripts/run_tiny_transformer_correctness.py,.py,4287,1779949073,True,keep_referenced,path 'scripts/run_tiny_transformer_correctness.py' appears in repo text
scripts/run_workload_profile.py,.py,50901,1780400905,True,keep_referenced,basename 'run_workload_profile.py' appears in repo text
src/pllo/__init__.py,.py,159,1779951012,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/architectures/__init__.py,.py,1460,1780035534,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/architectures/architecture_inspector.py,.py,12078,1780035523,True,keep_referenced,basename 'architecture_inspector.py' appears in repo text
src/pllo/architectures/architecture_registry.py,.py,2705,1780194537,True,keep_referenced,basename 'architecture_registry.py' appears in repo text
src/pllo/architectures/architecture_types.py,.py,1773,1780035402,True,keep_referenced,basename 'architecture_types.py' appears in repo text
src/pllo/architectures/attention_taxonomy.py,.py,2435,1780035421,True,keep_referenced,basename 'attention_taxonomy.py' appears in repo text
src/pllo/architectures/encoder_decoder_spec.py,.py,3311,1780035465,True,keep_referenced,basename 'encoder_decoder_spec.py' appears in repo text
src/pllo/architectures/encoder_only_spec.py,.py,1459,1780035447,True,keep_referenced,basename 'encoder_only_spec.py' appears in repo text
src/pllo/backends/__init__.py,.py,227,1779947568,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/backends/simulated_tee.py,.py,7059,1779947962,True,keep_referenced,path 'src/pllo/backends/simulated_tee.py' appears in repo text
src/pllo/backends/trusted_backend.py,.py,1971,1779947962,True,keep_referenced,path 'src/pllo/backends/trusted_backend.py' appears in repo text
src/pllo/backends/untrusted_gpu.py,.py,4050,1779947854,True,keep_referenced,path 'src/pllo/backends/untrusted_gpu.py' appears in repo text
src/pllo/baselines/__init__.py,.py,1592,1780454282,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/baselines/amulet.py,.py,11348,1780454121,True,keep_referenced,module 'pllo.baselines.amulet' imported / referenced
src/pllo/baselines/arrow.py,.py,2571,1780454210,True,keep_referenced,module 'pllo.baselines.arrow' imported / referenced
src/pllo/baselines/baseline_protocol.py,.py,3874,1780454068,True,keep_referenced,module 'pllo.baselines.baseline_protocol' imported / referenced
src/pllo/baselines/cryptonets.py,.py,4681,1780454236,True,keep_referenced,module 'pllo.baselines.cryptonets' imported / referenced
src/pllo/baselines/darknight.py,.py,4828,1780454194,True,keep_referenced,module 'pllo.baselines.darknight' imported / referenced
